"REF_DATE","GEO","DGUID","Age group","Sex","Response","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750459","8.7.1.5.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750460","8.7.1.5.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116750461","8.7.1.6.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116750462","8.7.1.6.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750463","8.7.1.6.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750464","8.7.1.6.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116750465","8.7.1.7.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116750466","8.7.1.7.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116750467","8.7.1.7.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Both sexes","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116750468","8.7.1.7.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116750469","8.7.2.1.1","7","","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116750470","8.7.2.1.2","100.0","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116750471","8.7.2.1.3","100.0","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116750472","8.7.2.1.4","100.0","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116750473","8.7.2.8.1","6","","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116750474","8.7.2.8.2","89.8","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750475","8.7.2.8.3","55.0","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750476","8.7.2.8.4","98.4","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very satisfied","Number of persons","Persons","249","thousands","3","v116750477","8.7.2.2.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very satisfied","Percentage of persons","Percent","239","units ","0","v116750478","8.7.2.2.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750479","8.7.2.2.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750480","8.7.2.2.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Satisfied","Number of persons","Persons","249","thousands","3","v116750481","8.7.2.3.1","5","E","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Satisfied","Percentage of persons","Percent","239","units ","0","v116750482","8.7.2.3.2","67.1","E","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750483","8.7.2.3.3","42.1","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750484","8.7.2.3.4","85.2","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116750485","8.7.2.4.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116750486","8.7.2.4.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750487","8.7.2.4.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750488","8.7.2.4.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116750489","8.7.2.9.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116750490","8.7.2.9.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750491","8.7.2.9.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750492","8.7.2.9.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Dissatisfied","Number of persons","Persons","249","thousands","3","v116750493","8.7.2.5.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116750494","8.7.2.5.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750495","8.7.2.5.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750496","8.7.2.5.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116750497","8.7.2.6.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116750498","8.7.2.6.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750499","8.7.2.6.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750500","8.7.2.6.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116750501","8.7.2.7.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116750502","8.7.2.7.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116750503","8.7.2.7.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Male","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116750504","8.7.2.7.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116750505","8.7.3.1.1","8","","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116750506","8.7.3.1.2","100.0","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116750507","8.7.3.1.3","100.0","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116750508","8.7.3.1.4","100.0","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116750509","8.7.3.8.1","7","","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116750510","8.7.3.8.2","92.7","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750511","8.7.3.8.3","80.2","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750512","8.7.3.8.4","97.6","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Very satisfied","Number of persons","Persons","249","thousands","3","v116750513","8.7.3.2.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Very satisfied","Percentage of persons","Percent","239","units ","0","v116750514","8.7.3.2.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750515","8.7.3.2.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750516","8.7.3.2.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Satisfied","Number of persons","Persons","249","thousands","3","v116750517","8.7.3.3.1","5","E","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Satisfied","Percentage of persons","Percent","239","units ","0","v116750518","8.7.3.3.2","61.5","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750519","8.7.3.3.3","41.5","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750520","8.7.3.3.4","78.3","","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116750521","8.7.3.4.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116750522","8.7.3.4.2","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116750523","8.7.3.4.3","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116750524","8.7.3.4.4","","F","","","1"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116750525","8.7.3.9.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","45 to 54 years","Female","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116750526","8.7.3.9.2","","F","","","1"
